id,is_ai,generator,category,score
ai_art_qwen_2512_art_08.png,true,Qwen 2512,art,0.9981396198272705
ai_art_flux_2_flex_art_03.png,true,Flux,art,0.9368392825126648
ai_art_seedream_v3_art_07.png,true,Seedream,art,0.969455897808075
ai_art_seedream_v3_art_06.png,true,Seedream,art,0.911763608455658
ai_art_flux_2_flex_art_02.png,true,Flux,art,0.7392510771751404
ai_art_glm_image_art_01.png,true,GLM Image,art,0.014157496392726898
ai_art_qwen_2512_art_09.png,true,Qwen 2512,art,0.2091011106967926
ai_art_wan_v2.6_art_09.png,true,Wan v2.6,art,5.5167315622384194e-06
ai_art_flux_schnell_art_08.png,true,Flux Schnell,art,0.1499900370836258
ai_art_glm_image_art_03.png,true,GLM Image,art,0.00457723019644618
ai_art_seedream_v3_art_10.png,true,Seedream,art,0.0006802988355048001
ai_art_seedream_v3_art_04.png,true,Seedream,art,0.013726656325161457
ai_art_seedream_v3_art_05.png,true,Seedream,art,8.688251909916289e-06
ai_art_flux_2_flex_art_01.png,true,Flux,art,0.9826475977897644
ai_art_glm_image_art_02.png,true,GLM Image,art,0.9994450211524963
ai_art_flux_schnell_art_09.png,true,Flux Schnell,art,4.967157110513654e-06
ai_art_wan_v2.6_art_08.png,true,Wan v2.6,art,0.0015871169744059443
ai_art_z_image_art_09.png,true,Z,art,0.032008275389671326
ai_art_glm_image_art_06.png,true,GLM Image,art,0.9982696771621704
ai_art_flux_2_flex_art_05.png,true,Flux,art,1.7108645806729328e-06
ai_art_seedream_v3_art_01.png,true,Seedream,art,0.0038731289096176624
ai_art_flux_2_flex_art_10.png,true,Flux,art,0.9995608925819397
ai_art_flux_2_flex_art_04.png,true,Flux,art,0.012336070649325848
ai_art_glm_image_art_07.png,true,GLM Image,art,0.9649811387062073
ai_art_z_image_art_08.png,true,Z,art,0.30386653542518616
ai_art_glm_image_art_05.png,true,GLM Image,art,8.493689733768406e-07
ai_art_flux_2_flex_art_06.png,true,Flux,art,0.2968001365661621
ai_art_seedream_v3_art_02.png,true,Seedream,art,0.9864720106124878
ai_art_seedream_v3_art_03.png,true,Seedream,art,0.0003507917281240225
ai_art_flux_2_flex_art_07.png,true,Flux,art,0.7080754041671753
ai_art_glm_image_art_10.png,true,GLM Image,art,0.04750703275203705
ai_art_glm_image_art_04.png,true,GLM Image,art,0.9159671664237976
ai_art_hunyuan_v3_art_07.png,true,Hunyuan v3,art,2.047167618002277e-05
ai_art_ideogram_v3_art_04.png,true,Ideogram v3,art,5.165191396372393e-05
ai_art_ideogram_v3_art_10.png,true,Ideogram v3,art,0.05017558112740517
ai_art_sd_3.5_large_art_08.png,true,Sd,art,0.2514999210834503
ai_art_seedream_v4_art_03.png,true,Seedream,art,2.149007013940718e-05
ai_art_leonardo_phoenix_art_06.png,true,Leonardo Phoenix,art,0.5138242840766907
ai_art_leonardo_phoenix_art_07.png,true,Leonardo Phoenix,art,0.9979433417320251
ai_art_grok_aurora_art_01.png,true,Grok Aurora,art,0.9974658489227295
ai_art_seedream_v4_art_02.png,true,Seedream,art,4.902066211798228e-05
ai_art_sd_3.5_large_art_09.png,true,Sd,art,2.4017530449782498e-05
ai_art_ideogram_v3_art_05.png,true,Ideogram v3,art,0.660331130027771
ai_art_hunyuan_v3_art_06.png,true,Hunyuan v3,art,0.9610267281532288
ai_art_hunyuan_v3_art_04.png,true,Hunyuan v3,art,0.5852984189987183
ai_art_hunyuan_v3_art_10.png,true,Hunyuan v3,art,0.014658646658062935
ai_art_recraft_v3_art_09.png,true,Recraft v3,art,0.009715612977743149
ai_art_ideogram_v3_art_07.png,true,Ideogram v3,art,2.6634828827809542e-05
ai_art_grok_aurora_art_03.png,true,Grok Aurora,art,0.13442794978618622
ai_art_leonardo_phoenix_art_05.png,true,Leonardo Phoenix,art,0.9859683513641357
ai_art_leonardo_phoenix_art_10.png,true,Leonardo Phoenix,art,0.9997504353523254
ai_art_leonardo_phoenix_art_04.png,true,Leonardo Phoenix,art,0.9832792282104492
ai_art_grok_aurora_art_02.png,true,Grok Aurora,art,0.8423519134521484
ai_art_seedream_v4_art_01.png,true,Seedream,art,0.20631809532642365
ai_art_ideogram_v3_art_06.png,true,Ideogram v3,art,0.03934989869594574
ai_art_recraft_v3_art_08.png,true,Recraft v3,art,1.4477291188086383e-05
ai_art_hunyuan_v3_art_05.png,true,Hunyuan v3,art,4.695095412898809e-05
