id,is_ai,generator,category,score
ai_art_qwen_2512_art_08.png,true,Qwen 2512,art,0.9999555349349976
ai_art_flux_2_flex_art_03.png,true,Flux,art,0.9999314546585083
ai_art_seedream_v3_art_07.png,true,Seedream,art,0.9987045526504517
ai_art_seedream_v3_art_06.png,true,Seedream,art,0.9995735287666321
ai_art_flux_2_flex_art_02.png,true,Flux,art,0.9979029893875122
ai_art_glm_image_art_01.png,true,GLM Image,art,0.027667198330163956
ai_art_qwen_2512_art_09.png,true,Qwen 2512,art,0.9426400065422058
ai_art_wan_v2.6_art_09.png,true,Wan v2.6,art,7.967753845150582e-06
ai_art_flux_schnell_art_08.png,true,Flux Schnell,art,0.9650459885597229
ai_art_glm_image_art_03.png,true,GLM Image,art,0.9046995639801025
ai_art_seedream_v3_art_10.png,true,Seedream,art,0.0007772678509354591
ai_art_seedream_v3_art_04.png,true,Seedream,art,0.000343887135386467
ai_art_seedream_v3_art_05.png,true,Seedream,art,7.211504907900235e-06
ai_art_flux_2_flex_art_01.png,true,Flux,art,0.9997122883796692
ai_art_glm_image_art_02.png,true,GLM Image,art,0.9999924898147583
ai_art_flux_schnell_art_09.png,true,Flux Schnell,art,8.671142495586537e-06
ai_art_wan_v2.6_art_08.png,true,Wan v2.6,art,0.13388648629188538
ai_art_z_image_art_09.png,true,Z,art,0.002333356998860836
ai_art_glm_image_art_06.png,true,GLM Image,art,0.9999769926071167
ai_art_flux_2_flex_art_05.png,true,Flux,art,7.876707968534902e-06
ai_art_seedream_v3_art_01.png,true,Seedream,art,0.0039975205436348915
ai_art_flux_2_flex_art_10.png,true,Flux,art,0.9999985694885254
ai_art_flux_2_flex_art_04.png,true,Flux,art,0.07900013029575348
ai_art_glm_image_art_07.png,true,GLM Image,art,0.9998810291290283
ai_art_z_image_art_08.png,true,Z,art,0.9944930076599121
ai_art_glm_image_art_05.png,true,GLM Image,art,6.378326702360937e-07
ai_art_flux_2_flex_art_06.png,true,Flux,art,0.9999438524246216
ai_art_seedream_v3_art_02.png,true,Seedream,art,0.9998492002487183
ai_art_seedream_v3_art_03.png,true,Seedream,art,0.00016815128037706017
ai_art_flux_2_flex_art_07.png,true,Flux,art,0.9999085664749146
ai_art_glm_image_art_10.png,true,GLM Image,art,0.9725420475006104
ai_art_glm_image_art_04.png,true,GLM Image,art,0.9733545780181885
ai_art_hunyuan_v3_art_07.png,true,Hunyuan v3,art,0.00318102422170341
ai_art_ideogram_v3_art_04.png,true,Ideogram v3,art,0.00011989031918346882
ai_art_ideogram_v3_art_10.png,true,Ideogram v3,art,0.07934000343084335
ai_art_sd_3.5_large_art_08.png,true,Sd,art,0.9843466281890869
ai_art_seedream_v4_art_03.png,true,Seedream,art,9.298584700445645e-06
ai_art_leonardo_phoenix_art_06.png,true,Leonardo Phoenix,art,0.008941786363720894
ai_art_leonardo_phoenix_art_07.png,true,Leonardo Phoenix,art,0.9893442988395691
ai_art_grok_aurora_art_01.png,true,Grok Aurora,art,0.994408130645752
ai_art_seedream_v4_art_02.png,true,Seedream,art,0.0002536161046009511
ai_art_sd_3.5_large_art_09.png,true,Sd,art,3.975351773988223e-06
ai_art_ideogram_v3_art_05.png,true,Ideogram v3,art,0.9976499676704407
ai_art_hunyuan_v3_art_06.png,true,Hunyuan v3,art,0.9983483552932739
ai_art_hunyuan_v3_art_04.png,true,Hunyuan v3,art,0.008820592425763607
ai_art_hunyuan_v3_art_10.png,true,Hunyuan v3,art,0.030271016061306
ai_art_recraft_v3_art_09.png,true,Recraft v3,art,0.7774152159690857
ai_art_ideogram_v3_art_07.png,true,Ideogram v3,art,0.0031598645728081465
ai_art_grok_aurora_art_03.png,true,Grok Aurora,art,0.9928383231163025
ai_art_leonardo_phoenix_art_05.png,true,Leonardo Phoenix,art,0.4329567849636078
ai_art_leonardo_phoenix_art_10.png,true,Leonardo Phoenix,art,0.9997003078460693
ai_art_leonardo_phoenix_art_04.png,true,Leonardo Phoenix,art,0.001876268652267754
ai_art_grok_aurora_art_02.png,true,Grok Aurora,art,0.9992355108261108
ai_art_seedream_v4_art_01.png,true,Seedream,art,0.060377150774002075
ai_art_ideogram_v3_art_06.png,true,Ideogram v3,art,0.46389082074165344
ai_art_recraft_v3_art_08.png,true,Recraft v3,art,0.0040311794728040695
ai_art_hunyuan_v3_art_05.png,true,Hunyuan v3,art,0.00036232813727110624
ai_art_hunyuan_v3_art_01.png,true,Hunyuan v3,art,0.0649932399392128
ai_art_ideogram_v3_art_02.png,true,Ideogram v3,art,0.6160207986831665
ai_art_flux_pro_v1.1_art_09.png,true,Flux Pro v1.1,art,2.1902276785112917e-05
ai_art_seedream_v4_art_05.png,true,Seedream,art,3.583768602766213e-06
ai_art_grok_aurora_art_06.png,true,Grok Aurora,art,0.9999241828918457
ai_art_grok_aurora_art_07.png,true,Grok Aurora,art,0.0010332384845241904
ai_art_leonardo_phoenix_art_01.png,true,Leonardo Phoenix,art,0.0008404956315644085
ai_art_seedream_v4_art_04.png,true,Seedream,art,8.173361129593104e-05
ai_art_seedream_v4_art_10.png,true,Seedream,art,4.496356996241957e-05
ai_art_flux_pro_v1.1_art_08.png,true,Flux Pro v1.1,art,0.990760087966919
ai_art_ideogram_v3_art_03.png,true,Ideogram v3,art,0.016919512301683426
ai_art_hunyuan_v3_art_02.png,true,Hunyuan v3,art,0.007715192623436451
ai_art_gpt_image_1.5_art_08.png,true,Gpt,art,0.30228808522224426
ai_art_ideogram_v3_art_01.png,true,Ideogram v3,art,0.9699695706367493
