id,is_ai,generator,category,score
ai_art_qwen_2512_art_08.png,true,Qwen 2512,art,0.9999486207962036
ai_art_flux_2_flex_art_03.png,true,Flux,art,0.9999560117721558
ai_art_seedream_v3_art_07.png,true,Seedream,art,0.9924342632293701
ai_art_seedream_v3_art_06.png,true,Seedream,art,0.9999780654907227
ai_art_flux_2_flex_art_02.png,true,Flux,art,0.9820513725280762
ai_art_glm_image_art_01.png,true,GLM Image,art,5.804646934848279e-05
ai_art_qwen_2512_art_09.png,true,Qwen 2512,art,0.8557862639427185
ai_art_wan_v2.6_art_09.png,true,Wan v2.6,art,2.5985416414187057e-06
ai_art_flux_schnell_art_08.png,true,Flux Schnell,art,0.9962847232818604
ai_art_glm_image_art_03.png,true,GLM Image,art,0.9793999791145325
ai_art_seedream_v3_art_10.png,true,Seedream,art,3.0915558454580605e-05
ai_art_seedream_v3_art_04.png,true,Seedream,art,1.4865619050397072e-05
ai_art_seedream_v3_art_05.png,true,Seedream,art,1.6928103150348761e-06
ai_art_flux_2_flex_art_01.png,true,Flux,art,0.9962950348854065
ai_art_glm_image_art_02.png,true,GLM Image,art,0.9999734163284302
ai_art_flux_schnell_art_09.png,true,Flux Schnell,art,4.706289109890349e-05
ai_art_wan_v2.6_art_08.png,true,Wan v2.6,art,0.9242808818817139
ai_art_z_image_art_09.png,true,Z,art,1.1747983990062494e-05
ai_art_glm_image_art_06.png,true,GLM Image,art,0.9999734163284302
ai_art_flux_2_flex_art_05.png,true,Flux,art,2.035239049291704e-05
ai_art_seedream_v3_art_01.png,true,Seedream,art,1.796743890736252e-05
ai_art_flux_2_flex_art_10.png,true,Flux,art,0.9999995231628418
ai_art_flux_2_flex_art_04.png,true,Flux,art,0.05877688527107239
ai_art_glm_image_art_07.png,true,GLM Image,art,0.9997318387031555
ai_art_z_image_art_08.png,true,Z,art,0.9998655319213867
ai_art_glm_image_art_05.png,true,GLM Image,art,2.002065997430691e-07
ai_art_flux_2_flex_art_06.png,true,Flux,art,0.9999045133590698
ai_art_seedream_v3_art_02.png,true,Seedream,art,0.9988296627998352
ai_art_seedream_v3_art_03.png,true,Seedream,art,4.883885139861377e-06
ai_art_flux_2_flex_art_07.png,true,Flux,art,0.9999029636383057
ai_art_glm_image_art_10.png,true,GLM Image,art,0.9811455607414246
ai_art_glm_image_art_04.png,true,GLM Image,art,0.9969384670257568
ai_art_hunyuan_v3_art_07.png,true,Hunyuan v3,art,0.0036666688974946737
ai_art_ideogram_v3_art_04.png,true,Ideogram v3,art,0.00012757000513374805
ai_art_ideogram_v3_art_10.png,true,Ideogram v3,art,0.8559233546257019
ai_art_sd_3.5_large_art_08.png,true,Sd,art,0.9944936633110046
ai_art_seedream_v4_art_03.png,true,Seedream,art,9.126461577579903e-07
ai_art_leonardo_phoenix_art_06.png,true,Leonardo Phoenix,art,0.2578521966934204
ai_art_leonardo_phoenix_art_07.png,true,Leonardo Phoenix,art,0.9660497307777405
ai_art_grok_aurora_art_01.png,true,Grok Aurora,art,0.9942421317100525
ai_art_seedream_v4_art_02.png,true,Seedream,art,7.861721314839087e-06
ai_art_sd_3.5_large_art_09.png,true,Sd,art,8.844633043736394e-07
ai_art_ideogram_v3_art_05.png,true,Ideogram v3,art,0.9780187010765076
ai_art_hunyuan_v3_art_06.png,true,Hunyuan v3,art,0.9991503953933716
ai_art_hunyuan_v3_art_04.png,true,Hunyuan v3,art,0.00028161678346805274
ai_art_hunyuan_v3_art_10.png,true,Hunyuan v3,art,0.8564482927322388
ai_art_recraft_v3_art_09.png,true,Recraft v3,art,0.05911148339509964
ai_art_ideogram_v3_art_07.png,true,Ideogram v3,art,0.07515066117048264
ai_art_grok_aurora_art_03.png,true,Grok Aurora,art,0.4521099925041199
ai_art_leonardo_phoenix_art_05.png,true,Leonardo Phoenix,art,0.08250204473733902
ai_art_leonardo_phoenix_art_10.png,true,Leonardo Phoenix,art,0.9999055862426758
ai_art_leonardo_phoenix_art_04.png,true,Leonardo Phoenix,art,0.004424042999744415
ai_art_grok_aurora_art_02.png,true,Grok Aurora,art,0.997904896736145
ai_art_seedream_v4_art_01.png,true,Seedream,art,0.0008374585304409266
ai_art_ideogram_v3_art_06.png,true,Ideogram v3,art,0.9843392372131348
ai_art_recraft_v3_art_08.png,true,Recraft v3,art,0.06621815264225006
ai_art_hunyuan_v3_art_05.png,true,Hunyuan v3,art,2.586661366876797e-06
ai_art_hunyuan_v3_art_01.png,true,Hunyuan v3,art,0.0002010051248362288
ai_art_ideogram_v3_art_02.png,true,Ideogram v3,art,0.5519956350326538
ai_art_flux_pro_v1.1_art_09.png,true,Flux Pro v1.1,art,1.3487656360666733e-06
ai_art_seedream_v4_art_05.png,true,Seedream,art,6.744357960997149e-07
ai_art_grok_aurora_art_06.png,true,Grok Aurora,art,0.9998229146003723
ai_art_grok_aurora_art_07.png,true,Grok Aurora,art,0.0005886946455575526
ai_art_leonardo_phoenix_art_01.png,true,Leonardo Phoenix,art,2.41565012402134e-05
ai_art_seedream_v4_art_04.png,true,Seedream,art,3.848761025437852e-06
ai_art_seedream_v4_art_10.png,true,Seedream,art,4.280665507394588e-06
ai_art_flux_pro_v1.1_art_08.png,true,Flux Pro v1.1,art,0.9982995390892029
ai_art_ideogram_v3_art_03.png,true,Ideogram v3,art,0.4178873896598816
ai_art_hunyuan_v3_art_02.png,true,Hunyuan v3,art,0.0016969594871625304
ai_art_gpt_image_1.5_art_08.png,true,Gpt,art,0.44270098209381104
ai_art_ideogram_v3_art_01.png,true,Ideogram v3,art,0.8843873143196106
ai_art_gemini_3_pro_art_09.png,true,Gemini 3 Pro,art,1.0569387995928992e-06
ai_art_seedream_v4_art_06.png,true,Seedream,art,0.06348885595798492
ai_art_leonardo_phoenix_art_03.png,true,Leonardo Phoenix,art,0.3483436107635498
ai_art_grok_aurora_art_05.png,true,Grok Aurora,art,5.0474041017878335e-06
ai_art_grok_aurora_art_10.png,true,Grok Aurora,art,9.076068636204582e-06
ai_art_grok_aurora_art_04.png,true,Grok Aurora,art,5.908862658543512e-05
ai_art_leonardo_phoenix_art_02.png,true,Leonardo Phoenix,art,0.000542249355930835
ai_art_seedream_v4_art_07.png,true,Seedream,art,2.787506855383981e-05
ai_art_gemini_3_pro_art_08.png,true,Gemini 3 Pro,art,0.030569223687052727
ai_art_gpt_image_1.5_art_09.png,true,Gpt,art,2.6080451220877876e-07
ai_art_hunyuan_v3_art_03.png,true,Hunyuan v3,art,9.124772986979224e-06
ai_art_gpt_image_1.5_art_10.png,true,Gpt,art,4.937728135701036e-06
ai_art_recraft_v3_art_03.png,true,Recraft v3,art,0.28373390436172485
ai_art_gpt_image_1.5_art_04.png,true,Gpt,art,4.959487705491483e-05
ai_art_sd_3.5_large_art_01.png,true,Sd,art,2.7800097086583264e-05
ai_art_gemini_3_pro_art_05.png,true,Gemini 3 Pro,art,1.5134571640373906e-06
ai_art_flux_pro_v1.1_art_06.png,true,Flux Pro v1.1,art,0.21607676148414612
ai_art_grok_aurora_art_09.png,true,Grok Aurora,art,3.467083331543108e-07
ai_art_grok_aurora_art_08.png,true,Grok Aurora,art,0.24596981704235077
ai_art_flux_pro_v1.1_art_07.png,true,Flux Pro v1.1,art,0.0016140867955982685
ai_art_gemini_3_pro_art_10.png,true,Gemini 3 Pro,art,0.6578975319862366
ai_art_gemini_3_pro_art_04.png,true,Gemini 3 Pro,art,3.8234327803365886e-05
ai_art_gpt_image_1.5_art_05.png,true,Gpt,art,2.96658868137456e-07
ai_art_recraft_v3_art_02.png,true,Recraft v3,art,0.7996507883071899
ai_art_gpt_image_1.5_art_07.png,true,Gpt,art,0.9808672070503235
ai_art_gemini_3_pro_art_06.png,true,Gemini 3 Pro,art,0.9622695446014404
ai_art_sd_3.5_large_art_02.png,true,Sd,art,0.3662237226963043
ai_art_flux_pro_v1.1_art_05.png,true,Flux Pro v1.1,art,2.239812374682515e-06
ai_art_seedream_v4_art_09.png,true,Seedream,art,1.3778528682450997e-06
ai_art_seedream_v4_art_08.png,true,Seedream,art,2.42472997342702e-05
ai_art_flux_pro_v1.1_art_10.png,true,Flux Pro v1.1,art,0.3068641722202301
ai_art_flux_pro_v1.1_art_04.png,true,Flux Pro v1.1,art,0.00013312327791936696
ai_art_gemini_3_pro_art_07.png,true,Gemini 3 Pro,art,0.005611491855233908
ai_art_sd_3.5_large_art_03.png,true,Sd,art,1.4043338524061255e-05
ai_art_recraft_v3_art_01.png,true,Recraft v3,art,8.659728337079287e-05
ai_art_gpt_image_1.5_art_06.png,true,Gpt,art,0.9999285936355591
ai_art_hunyuan_v3_art_08.png,true,Hunyuan v3,art,0.0033638442400842905
ai_art_gpt_image_1.5_art_02.png,true,Gpt,art,0.872090756893158
ai_art_recraft_v3_art_05.png,true,Recraft v3,art,1.53067539940821e-05
ai_art_sd_3.5_large_art_07.png,true,Sd,art,0.9999958276748657
ai_art_gemini_3_pro_art_03.png,true,Gemini 3 Pro,art,0.03113909810781479
ai_art_leonardo_phoenix_art_09.png,true,Leonardo Phoenix,art,0.002332699950784445
ai_art_leonardo_phoenix_art_08.png,true,Leonardo Phoenix,art,0.002828295575454831
ai_art_flux_pro_v1.1_art_01.png,true,Flux Pro v1.1,art,0.00020795981981791556
ai_art_sd_3.5_large_art_06.png,true,Sd,art,0.9999322891235352
ai_art_gemini_3_pro_art_02.png,true,Gemini 3 Pro,art,0.07590626925230026
ai_art_recraft_v3_art_10.png,true,Recraft v3,art,0.009204802103340626
ai_art_recraft_v3_art_04.png,true,Recraft v3,art,0.00021772099717054516
ai_art_gpt_image_1.5_art_03.png,true,Gpt,art,0.00010169061715714633
ai_art_hunyuan_v3_art_09.png,true,Hunyuan v3,art,8.990634796646191e-07
ai_art_recraft_v3_art_06.png,true,Recraft v3,art,0.9995737671852112
ai_art_gpt_image_1.5_art_01.png,true,Gpt,art,0.0008001190726645291
ai_art_sd_3.5_large_art_04.png,true,Sd,art,7.658996764803305e-05
ai_art_sd_3.5_large_art_10.png,true,Sd,art,2.7304118702886626e-05
ai_art_ideogram_v3_art_08.png,true,Ideogram v3,art,0.9889199137687683
ai_art_flux_pro_v1.1_art_03.png,true,Flux Pro v1.1,art,0.005301902536302805
ai_art_flux_pro_v1.1_art_02.png,true,Flux Pro v1.1,art,0.3323807120323181
ai_art_ideogram_v3_art_09.png,true,Ideogram v3,art,0.9900522828102112
ai_art_gemini_3_pro_art_01.png,true,Gemini 3 Pro,art,0.8513238430023193
ai_art_sd_3.5_large_art_05.png,true,Sd,art,2.277701725006409e-07
ai_art_recraft_v3_art_07.png,true,Recraft v3,art,0.014999566599726677
ai_art_wan_v2.6_art_03.png,true,Wan v2.6,art,0.0012493892572820187
ai_art_flux_schnell_art_02.png,true,Flux Schnell,art,0.7031782865524292
ai_art_qwen_2512_art_01.png,true,Qwen 2512,art,0.9948979020118713
ai_art_z_image_art_06.png,true,Z,art,0.9999904632568359
ai_art_glm_image_art_09.png,true,GLM Image,art,4.7543770165248134e-07
ai_art_glm_image_art_08.png,true,GLM Image,art,0.9998284578323364
ai_art_z_image_art_07.png,true,Z,art,0.9228140115737915
ai_art_flux_schnell_art_03.png,true,Flux Schnell,art,0.9998893737792969
ai_art_wan_v2.6_art_02.png,true,Wan v2.6,art,0.9441912770271301
ai_art_qwen_2512_art_02.png,true,Qwen 2512,art,0.9986796975135803
ai_art_flux_schnell_art_01.png,true,Flux Schnell,art,0.0036037194076925516
ai_art_z_image_art_05.png,true,Z,art,0.9984423518180847
ai_art_flux_2_flex_art_09.png,true,Flux,art,8.164977316482691e-07
ai_art_flux_2_flex_art_08.png,true,Flux,art,0.00042042587301693857
ai_art_z_image_art_04.png,true,Z,art,0.003918019589036703
ai_art_z_image_art_10.png,true,Z,art,0.9996199607849121
ai_art_qwen_2512_art_03.png,true,Qwen 2512,art,0.9991663694381714
ai_art_wan_v2.6_art_01.png,true,Wan v2.6,art,0.995882511138916
ai_art_flux_schnell_art_10.png,true,Flux Schnell,art,0.9853829145431519
ai_art_wan_v2.6_art_05.png,true,Wan v2.6,art,9.027600026456639e-05
ai_art_flux_schnell_art_04.png,true,Flux Schnell,art,0.11368536949157715
ai_art_qwen_2512_art_07.png,true,Qwen 2512,art,0.13842153549194336
ai_art_seedream_v3_art_08.png,true,Seedream,art,0.9793787598609924
ai_art_seedream_v3_art_09.png,true,Seedream,art,1.0900662346102763e-06
ai_art_z_image_art_01.png,true,Z,art,0.0005781956133432686
ai_art_flux_schnell_art_05.png,true,Flux Schnell,art,0.0032949880696833134
ai_art_wan_v2.6_art_04.png,true,Wan v2.6,art,0.030003681778907776
ai_art_qwen_2512_art_06.png,true,Qwen 2512,art,0.9999163150787354
ai_art_wan_v2.6_art_10.png,true,Wan v2.6,art,0.12056877464056015
ai_art_qwen_2512_art_04.png,true,Qwen 2512,art,0.9727005958557129
ai_art_wan_v2.6_art_06.png,true,Wan v2.6,art,0.9999327659606934
ai_art_flux_schnell_art_07.png,true,Flux Schnell,art,0.00010960647341562435
ai_art_qwen_2512_art_10.png,true,Qwen 2512,art,0.010150572285056114
ai_art_z_image_art_03.png,true,Z,art,3.975237996201031e-05
ai_art_z_image_art_02.png,true,Z,art,0.8335229158401489
ai_art_qwen_2512_art_05.png,true,Qwen 2512,art,0.9981599450111389
ai_art_flux_schnell_art_06.png,true,Flux Schnell,art,0.9985968470573425
ai_art_wan_v2.6_art_07.png,true,Wan v2.6,art,0.9987657070159912
ai_portrait_seedream_v3_portrait_10.png,true,Seedream,portrait,0.9896451234817505
ai_portrait_seedream_v3_portrait_04.png,true,Seedream,portrait,0.024539295583963394
ai_portrait_recraft_v3_portrait_05.png,true,Recraft v3,portrait,0.9997921586036682
ai_portrait_flux_pro_v1.1_portrait_09.png,true,Flux Pro v1.1,portrait,0.991218626499176
ai_portrait_flux_pro_v1.1_portrait_08.png,true,Flux Pro v1.1,portrait,0.014262908138334751
ai_portrait_wan_v2.6_portrait_01.png,true,Wan v2.6,portrait,0.04745465889573097
ai_portrait_recraft_v3_portrait_04.png,true,Recraft v3,portrait,0.9961611032485962
ai_portrait_recraft_v3_portrait_10.png,true,Recraft v3,portrait,0.024647729471325874
ai_portrait_seedream_v3_portrait_05.png,true,Seedream,portrait,0.9157423377037048
ai_portrait_seedream_v4_portrait_01.png,true,Seedream,portrait,4.4354437704896554e-05
ai_portrait_seedream_v4_portrait_03.png,true,Seedream,portrait,5.708468506782083e-06
ai_portrait_seedream_v3_portrait_07.png,true,Seedream,portrait,0.1314699947834015
ai_portrait_hunyuan_v3_portrait_09.png,true,Hunyuan v3,portrait,0.8917702436447144
ai_portrait_recraft_v3_portrait_06.png,true,Recraft v3,portrait,0.7370127439498901
ai_portrait_wan_v2.6_portrait_03.png,true,Wan v2.6,portrait,0.9991938471794128
ai_portrait_wan_v2.6_portrait_02.png,true,Wan v2.6,portrait,0.9999915361404419
ai_portrait_recraft_v3_portrait_07.png,true,Recraft v3,portrait,0.818038821220398
ai_portrait_hunyuan_v3_portrait_08.png,true,Hunyuan v3,portrait,5.990238491904165e-07
ai_portrait_seedream_v3_portrait_06.png,true,Seedream,portrait,0.999345600605011
ai_portrait_seedream_v4_portrait_02.png,true,Seedream,portrait,0.0005222046747803688
ai_portrait_seedream_v3_portrait_02.png,true,Seedream,portrait,0.0001674637314863503
ai_portrait_seedream_v4_portrait_06.png,true,Seedream,portrait,6.635187901338213e-07
ai_portrait_recraft_v3_portrait_03.png,true,Recraft v3,portrait,0.000301583728287369
ai_portrait_grok_aurora_portrait_09.png,true,Grok Aurora,portrait,3.273830486705265e-07
ai_portrait_qwen_2512_portrait_08.png,true,Qwen 2512,portrait,0.21072092652320862
ai_portrait_wan_v2.6_portrait_06.png,true,Wan v2.6,portrait,0.9123297929763794
ai_portrait_wan_v2.6_portrait_07.png,true,Wan v2.6,portrait,0.9998863935470581
ai_portrait_qwen_2512_portrait_09.png,true,Qwen 2512,portrait,0.8776593208312988
ai_portrait_recraft_v3_portrait_02.png,true,Recraft v3,portrait,0.003027427475899458
ai_portrait_grok_aurora_portrait_08.png,true,Grok Aurora,portrait,0.01089387759566307
ai_portrait_seedream_v4_portrait_07.png,true,Seedream,portrait,0.004586477763950825
ai_portrait_seedream_v3_portrait_03.png,true,Seedream,portrait,0.9975047707557678
ai_portrait_seedream_v3_portrait_01.png,true,Seedream,portrait,0.999661922454834
ai_portrait_seedream_v4_portrait_05.png,true,Seedream,portrait,6.004564056638628e-05
ai_portrait_wan_v2.6_portrait_05.png,true,Wan v2.6,portrait,0.010730382986366749
ai_portrait_flux_schnell_portrait_08.png,true,Flux Schnell,portrait,0.9940515160560608
ai_portrait_flux_schnell_portrait_09.png,true,Flux Schnell,portrait,0.9998568296432495
ai_portrait_wan_v2.6_portrait_10.png,true,Wan v2.6,portrait,0.9990752935409546
ai_portrait_wan_v2.6_portrait_04.png,true,Wan v2.6,portrait,0.0037948773242533207
ai_portrait_recraft_v3_portrait_01.png,true,Recraft v3,portrait,1.4417344573303126e-05
ai_portrait_seedream_v4_portrait_04.png,true,Seedream,portrait,0.009634047746658325
ai_portrait_seedream_v4_portrait_10.png,true,Seedream,portrait,2.8560928058141144e-06
ai_portrait_z_image_portrait_01.png,true,Z,portrait,0.9969624876976013
ai_portrait_ideogram_v3_portrait_01.png,true,Ideogram v3,portrait,0.9990599751472473
ai_portrait_leonardo_phoenix_portrait_07.png,true,Leonardo Phoenix,portrait,0.008524253964424133
ai_portrait_sd_3.5_large_portrait_05.png,true,Sd,portrait,0.06620816141366959
ai_portrait_gpt_image_1.5_portrait_01.png,true,Gpt,portrait,0.7548230886459351
ai_portrait_flux_2_flex_portrait_03.png,true,Flux,portrait,0.9999982118606567
ai_portrait_gemini_3_pro_portrait_10.png,true,Gemini 3 Pro,portrait,0.0009425139869563282
ai_portrait_gemini_3_pro_portrait_04.png,true,Gemini 3 Pro,portrait,1.929183099491638e-06
ai_portrait_gemini_3_pro_portrait_05.png,true,Gemini 3 Pro,portrait,3.179742634529248e-05
ai_portrait_flux_2_flex_portrait_02.png,true,Flux,portrait,0.999398946762085
ai_portrait_sd_3.5_large_portrait_04.png,true,Sd,portrait,0.9992223978042603
ai_portrait_leonardo_phoenix_portrait_06.png,true,Leonardo Phoenix,portrait,0.1302192658185959
ai_portrait_sd_3.5_large_portrait_10.png,true,Sd,portrait,0.017191076651215553
ai_portrait_glm_image_portrait_01.png,true,GLM Image,portrait,0.9985626339912415
ai_portrait_z_image_portrait_02.png,true,Z,portrait,0.5520387887954712
ai_portrait_glm_image_portrait_03.png,true,GLM Image,portrait,0.9999229907989502
ai_portrait_ideogram_v3_portrait_02.png,true,Ideogram v3,portrait,0.805454671382904
ai_portrait_leonardo_phoenix_portrait_10.png,true,Leonardo Phoenix,portrait,0.9999750852584839
ai_portrait_sd_3.5_large_portrait_06.png,true,Sd,portrait,0.9994895458221436
ai_portrait_leonardo_phoenix_portrait_04.png,true,Leonardo Phoenix,portrait,0.6132532954216003
ai_portrait_gpt_image_1.5_portrait_02.png,true,Gpt,portrait,0.00020870233129244298
ai_portrait_gemini_3_pro_portrait_07.png,true,Gemini 3 Pro,portrait,0.020413443446159363
ai_portrait_gemini_3_pro_portrait_06.png,true,Gemini 3 Pro,portrait,0.18478195369243622
ai_portrait_flux_2_flex_portrait_01.png,true,Flux,portrait,0.9997952580451965
ai_portrait_gpt_image_1.5_portrait_03.png,true,Gpt,portrait,0.018914097920060158
ai_portrait_leonardo_phoenix_portrait_05.png,true,Leonardo Phoenix,portrait,0.6419543027877808
ai_portrait_sd_3.5_large_portrait_07.png,true,Sd,portrait,0.985800564289093
ai_portrait_ideogram_v3_portrait_03.png,true,Ideogram v3,portrait,0.9960959553718567
ai_portrait_glm_image_portrait_02.png,true,GLM Image,portrait,0.8421720266342163
ai_portrait_z_image_portrait_03.png,true,Z,portrait,0.9999241828918457
ai_portrait_z_image_portrait_07.png,true,Z,portrait,0.01418850477784872
ai_portrait_glm_image_portrait_06.png,true,GLM Image,portrait,0.9998546838760376
ai_portrait_ideogram_v3_portrait_07.png,true,Ideogram v3,portrait,0.9421936273574829
ai_portrait_gpt_image_1.5_portrait_07.png,true,Gpt,portrait,0.0994783416390419
ai_portrait_sd_3.5_large_portrait_03.png,true,Sd,portrait,0.006905315909534693
ai_portrait_leonardo_phoenix_portrait_01.png,true,Leonardo Phoenix,portrait,0.0002795521286316216
ai_portrait_gemini_3_pro_portrait_02.png,true,Gemini 3 Pro,portrait,0.00103462440893054
ai_portrait_flux_2_flex_portrait_05.png,true,Flux,portrait,0.9997791647911072
ai_portrait_flux_2_flex_portrait_10.png,true,Flux,portrait,0.9999589920043945
ai_portrait_flux_2_flex_portrait_04.png,true,Flux,portrait,0.9967477321624756
ai_portrait_gemini_3_pro_portrait_03.png,true,Gemini 3 Pro,portrait,0.6611917018890381
ai_portrait_sd_3.5_large_portrait_02.png,true,Sd,portrait,0.8935378789901733
ai_portrait_gpt_image_1.5_portrait_06.png,true,Gpt,portrait,3.3347905628033914e-06
ai_portrait_ideogram_v3_portrait_06.png,true,Ideogram v3,portrait,0.11960520595312119
